Campaign,Time,Operating mode,State,Cooler current [A],Header pressure [bar],Feed speed [rpm],Outlet valve position [%],Line 2 density [kg/m3],Mixer density [kg/m3],Mixer analyser [mg/l],Cooler speed [rpm],Tank density [kg/m3],Pump current [A],Total speed [rpm],Tank counter [pcs],Mixer speed [rpm],Mixer valve position [%],Reactor temperature [°C]
2,1782162501,run,normal,7471.5,1.73855,55.0251,62.4,116.621,47.718,5.49821,0.105517,13.6099,-0.116038,79.849,105,15.4885,76.4,93.4599
2,1782162526,run,normal,7597.48,1.6884,103.884,62.4,125.802,48.4998,5.49821,0.113104,13.5799,-0.137313,81.3339,105,15.4393,76.4,94.9111
2,1782162540,run,normal,7820.24,1.65865,119.452,62.4,136.362,48.5178,5.49821,0.145062,13.7593,-0.1351,79.3314,102.5,14.6543,76.4,93.1094
2,1782162560,run,normal,7831.96,1.61414,200.768,62.4,143.947,47.481,5.49821,0.0858236,13.8312,-0.129698,83.0108,102.5,14.58,76.4,96.8326
2,1782162582,run,normal,7930.1,1.63259,171.551,62.4,160.713,47.9267,5.49821,0.103694,13.5486,-0.183901,81.2223,105,13.8469,76.4,94.7714
2,1782162606,run,normal,8142.07,1.62172,223.136,62.4,165.971,48.1907,5.49821,0.125112,13.3755,-0.182111,79.1441,105,14.0617,76.4,92.5362
2,1782162630,run,normal,8146.55,1.6234,227.01,62.4,167.737,47.5528,5.49821,0.0819513,13.5277,-0.177084,83.2942,107.5,13.5495,76.4,96.8116
2,1782162646,run,normal,7989.06,1.62021,387.743,62.4,172.452,48.1328,5.49821,0.114379,13.416,-0.181315,81.2312,102.5,12.8027,76.4,94.6287
2,1782162663,run,normal,8018.69,1.60778,183.612,62.4,172.739,47.7985,4.13851,0.0614162,13.4843,-0.164654,84.1772,105,12.7676,76.4,97.6708
2,1782162686,run,normal,7928.54,1.62412,200.425,62.4,164.978,48.7536,4.13851,0.112222,13.3595,-0.180571,81.8923,105,13.2999,76.4,95.2692
2,1782162709,run,normal,7968.45,1.68627,144.487,62.4,169.492,48.3142,4.13851,0.116279,13.1006,-0.184625,80.7405,102.5,12.9129,76.4,93.8344
2,1782162732,run,normal,7864.25,1.64445,286.024,62.4,167.311,47.643,4.13851,0.114906,12.869,-0.180599,81.5278,102.5,13.8009,76.4,
2,1782162754,run,normal,7904.32,1.63181,221.65,62.4,173.027,47.2581,4.13851,0.0846411,13.3011,-0.169357,83.0654,105,13.6093,76.4,96.3709
2,1782162780,run,normal,7961.87,1.68037,183.855,62.4,165.84,47.0479,4.13851,0.0668,13.2707,-0.185638,85.4705,102.5,13.9921,76.4,98.7144
2,1782162804,run,normal,7772.83,1.65944,195.857,62.4,166.782,47.6785,4.13851,0.130215,13.1904,-0.193832,78.7691,102.5,13.492,76.4,91.9552
2,1782162822,run,normal,7885.06,1.69136,107.533,62.4,151.878,47.0295,4.13851,0.0449652,13.255,-0.20507,86.2736,102.5,13.068,76.4,99.5543
2,1782162845,run,normal,7956.64,1.69817,133.491,62.4,153.257,47.9905,4.13851,0.0439168,13.4554,-0.194137,84.9413,105,13.6627,76.4,98.3892
2,1782162862,run,normal,7872.93,1.65583,55.7087,62.4,157.413,47.7915,4.13851,0.0666591,13.4518,-0.148996,85.7856,100,13.8916,76.4,99.213
2,1782162882,run,normal,7909.31,1.66258,36.4816,62.4,150.291,48.5045,4.13851,0.124909,13.32,-0.163177,78.9056,102.5,13.046,76.4,92.2398
2,1782162900,run,normal,7817.75,1.65202,88.3965,62.4,155.213,47.3477,4.58398,0.12013,13.6133,-0.144061,78.9229,102.5,13.2343,76.4,92.5364
2,1782162919,run,normal,7768.96,1.62544,46.1764,62.4,160.075,47.6255,4.58398,0.103766,13.7717,-0.168762,82.565,102.5,13.6452,76.4,96.3539
2,1782162938,run,normal,7680.42,1.62219,15.9352,62.4,157.916,47.0045,4.58398,0.0301613,13.2222,-0.17387,88.1345,105,14.0623,76.4,101.361
2,1782162957,run,normal,7820.78,1.60291,-104.898,62.4,158.124,47.5036,4.58398,0.018985,13.4733,-0.207898,87.4679,105,14.24,76.4,100.984
2,1782162976,run,normal,7714.3,1.64692,-30.2605,62.4,160.525,48.0479,4.58398,0.0348544,13.7967,-0.157931,85.9576,105,14.5511,76.4,99.7652
2,1782163002,run,normal,7579.99,1.64642,-14.4456,62.4,162.331,46.351,4.58398,-0.0182562,13.6305,-0.172943,92.2854,102.5,14.3092,76.4,105.902
2,1782163022,run,normal,7786.07,1.65524,-151.436,62.4,171.248,47.1547,4.58398,-0.0698502,13.7436,-0.179829,94.7262,105,14.8746,76.4,108.462
2,1782163044,run,normal,7911.69,1.60976,-54.2929,62.4,156.228,48.5103,4.58398,-0.0302924,13.7276,-0.135701,92.2407,107.5,15.1031,76.4,105.986
2,1782163066,run,normal,7790.48,1.58975,104.681,62.4,151.92,47.892,4.58398,-0.0250515,14.1052,-0.179746,89.3015,102.5,14.5747,76.4,
2,1782163088,run,normal,7909.27,1.5881,19.6715,62.4,166.075,49.0764,4.58398,0.0187668,14.0337,-0.134198,90.7916,102.5,13.9305,76.4,104.821
2,1782163110,run,normal,7909.74,1.55854,13.3532,62.4,166.949,50.0004,4.58398,-0.0536726,13.7897,-0.121956,94.0799,105,14.4102,76.4,107.865
2,1782163126,run,normal,8034.13,1.58875,83.572,62.4,181.829,49.8945,5.38389,-0.0284183,13.6965,-0.171822,92.1096,102.5,14.2744,62.7,105.801
2,1782163149,run,normal,7924.87,1.58071,179.337,62.4,180.675,49.8276,5.38389,0.00936407,13.378,-0.176972,88.5659,105,14.2232,62.7,101.952
2,1782163165,run,normal,8025.41,1.60377,205.117,62.4,195.135,50.0537,5.38389,-0.0288813,13.9052,-0.174658,92.5304,102.5,14.0358,62.7,106.436
2,1782163183,run,normal,8100.15,1.6484,208.324,62.4,191.721,50.177,5.38389,-0.046768,13.897,-0.26754,91.6669,100,14.1806,62.7,105.551
2,1782163203,run,normal,7934.01,1.6132,134.877,62.4,187.232,50.3599,5.38389,0.0521889,13.6503,-0.288233,86.8402,100,13.3807,62.7,100.527
2,1782163223,run,normal,7874.29,1.58032,41.5087,62.4,183.708,50.5728,5.38389,0.00589104,13.6006,-0.292199,89.2112,100,13.521,62.7,102.814
2,1782163242,run,normal,7993.77,1.63933,-28.3667,62.4,182.686,49.1963,5.38389,-0.0044798,13.6579,-0.294404,90.0711,102.5,13.8797,62.7,103.736
2,1782163265,run,normal,8110.45,1.62646,55.9326,62.4,186.347,50.8997,5.38389,0.055989,13.6219,-0.308908,85.229,102.5,14.3932,62.7,98.846
2,1782163284,run,normal,8165.48,1.63475,203.005,62.4,191.377,50.332,5.38389,0.104594,13.3665,-0.336823,83.2371,105,13.9373,62.7,96.5724
2,1782163304,run,normal,8280.86,1.60698,318.313,62.4,172.186,50.7531,5.38389,0.115225,13.7181,-0.33145,80.1739,100,12.8483,62.7,93.9165
2,1782163326,run,normal,8156.81,1.64359,342.194,62.4,189.492,49.5406,5.38389,0.0864195,13.3074,-0.339132,83.6577,100,12.6968,62.7,96.9716
2,1782163350,run,normal,8179.99,1.58185,251.557,62.4,185.794,50.688,4.2319,0.0348417,13.2636,-0.305613,88.2783,100,12.0884,62.7,101.539
2,1782163374,run,normal,8273.13,1.63315,300.592,62.4,196.517,50.1165,4.2319,-0.0571835,13.574,-0.363143,93.2628,100,12.999,62.7,
2,1782163396,run,normal,8165.4,1.6599,220.137,62.4,186.75,50.4993,4.2319,-0.017731,13.3992,-0.381785,92.6902,100,12.8725,62.7,106.112
2,1782163415,run,normal,8073.02,1.63565,315.51,62.4,198.279,50.4532,4.2319,0.0129148,13.3329,-0.361657,90.9177,100,12.794,62.7,104.24
2,1782163435,run,normal,8233.65,1.63202,225.114,62.4,180.973,50.5821,4.2319,0.0287347,13.3387,-0.326059,87.9254,102.5,12.4769,62.7,101.26
2,1782163458,run,normal,8367.63,1.64921,397.339,23.9,172.497,49.0597,4.2319,0.104321,13.5546,-0.341855,82.8485,102.5,12.9804,62.7,96.4229
2,1782163481,run,normal,8203.33,1.52833,370.781,23.9,188.41,49.197,4.2319,0.0747866,13.4721,-0.315986,82.0489,100,12.4182,62.7,95.5152
2,1782163497,run,normal,8134.77,1.49831,229.128,23.9,177.227,48.921,4.2319,0.0866954,13.173,-0.324446,84.309,95,11.7539,62.7,97.4511
2,1782163510,run,normal,7980.48,1.5242,212.696,23.9,166.231,48.5139,4.2319,0.0660919,13.2253,-0.3195,84.3958,97.5,12.3979,62.7,97.6465
2,1782163528,run,normal,7883.11,1.51798,197.495,23.9,162.447,49.3269,4.2319,0.0500686,13.4186,-0.304946,86.9979,95,12.9283,62.7,100.401
2,1782163550,run,normal,7915.64,1.51035,95.4565,23.9,168.659,49.5448,4.2319,0.0634425,13.2275,-0.241572,84.071,95,13.6269,62.7,97.2875
2,1782163564,run,normal,7974.66,1.49378,52.3091,23.9,170.675,49.2748,4.76829,0.0273641,13.4843,-0.268525,87.4594,95,14.0755,62.7,100.953
2,1782163583,run,normal,8115.6,1.51375,77.2548,23.9,182.93,48.0753,4.76829,0.117803,13.6819,-0.275127,80.8861,95,14.197,62.7,94.5729
2,1782163607,run,normal,8088.16,1.47811,82.5066,23.9,183.343,46.8631,4.76829,0.0492832,13.4102,-0.272929,87.0606,95,13.7733,62.7,100.466
2,1782163628,run,normal,8237.34,1.46338,50.5856,23.9,180.456,46.058,4.76829,0.029027,13.6308,-0.305356,88.9508,95,12.9909,62.7,102.581
2,1782163645,run,normal,8275.24,1.48926,30.2355,23.9,169.453,47.1942,4.76829,0.00834191,13.5307,-0.290883,88.3133,100,13.1906,62.7,101.857
2,1782163667,run,normal,8216.73,1.44383,118.021,23.9,165.858,45.5732,4.76829,0.0895195,13.4398,-0.282238,84.1698,97.5,12.6433,62.7,97.6034
2,1782163683,run,normal,8189.67,1.44325,150.679,23.9,153.267,46.5287,4.76829,0.0417913,13.1397,-0.238714,86.4816,97.5,12.6368,62.7,99.6323
2,1782163704,run,normal,8130.05,1.46274,104.1,23.9,159.303,46.738,4.76829,0.00522324,13.3499,-0.166098,88.5454,95,13.2315,62.7,101.919
2,1782163727,run,normal,8243.07,1.50616,132.808,23.9,170.582,46.6836,4.76829,0.00679654,13.8218,-0.109883,90.3341,97.5,13.4025,62.7,104.186
2,1782163744,run,normal,8361.02,1.48491,158.202,23.9,169.746,46.7738,4.76829,-0.0575247,13.5016,-0.105574,94.6986,97.5,13.3124,62.7,108.233
2,1782163762,run,normal,8411.06,1.43847,251.184,23.9,172.698,46.7995,4.76829,-0.0519841,13.6978,-0.142419,94.2052,97.5,12.9031,62.7,107.884
2,1782163783,run,normal,8601.49,1.44473,231.165,23.9,166.204,46.2491,4.5587,-0.0858552,13.6847,-0.148935,96.6008,97.5,12.2044,62.7,110.317
2,1782163807,run,normal,8490.94,1.4805,330.442,23.9,162.886,46.7701,4.5587,-0.056356,13.4765,-0.169522,93.5105,97.5,11.8107,62.7,106.989
2,1782163832,run,normal,8444.97,1.46514,338.407,23.9,176.94,47.5319,4.5587,-0.00379772,13.4391,-0.186876,90.2249,97.5,11.4063,62.7,103.643
2,1782163847,run,normal,8269,1.46793,273.304,23.9,174.12,48.3861,4.5587,-0.00344154,13.3068,-0.152862,89.3627,92.5,11.7064,62.7,102.669
2,1782163875,run,normal,8400.04,1.4645,193.554,23.9,176.771,48.1623,4.5587,-0.0040672,13.2942,-0.164599,89.1336,97.5,12.2342,62.7,
2,1782163898,run,normal,8259.93,1.50551,280.451,23.9,185.69,47.7423,4.5587,-0.0293744,13.5584,-0.158765,92.4516,97.5,12.7791,62.7,106.015
2,1782163915,run,normal,8241.65,1.45424,175.405,23.9,187.402,50.0767,4.5587,-0.0186786,13.1506,-0.188745,90.6651,95,12.2866,62.7,103.823
2,1782163940,run,normal,8217.94,1.47954,140.846,23.9,179.829,48.8975,4.5587,-0.0607537,12.9678,-0.220757,92.1865,95,12.6437,62.7,105.168
2,1782163958,run,normal,8114.86,1.50529,162.567,23.9,172.034,46.3427,4.5587,-0.0184097,12.9427,-0.250203,90.6944,95,12.6098,62.7,103.664
2,1782163975,run,normal,8002.51,1.52581,202.38,23.9,176.353,46.2807,4.5587,0.0210755,13.0662,-0.236896,88.3234,92.5,12.9531,62.7,101.397
2,1782163993,run,normal,7957.09,1.51667,23.6862,23.9,166.672,47.109,4.5587,0.014597,12.9373,-0.236482,89.5996,97.5,12.8573,62.7,102.512
2,1782164014,run,normal,8054.59,1.50675,100.81,23.9,158.045,47.1322,4.92331,0.0423128,13.094,-0.266159,89.976,97.5,13.6089,62.7,103.076
2,1782164035,run,normal,8038.06,1.53825,113.998,23.9,159.358,46.8354,4.92331,0.0250823,12.9824,-0.22077,88.38,95,13.8829,62.7,101.364
2,1782164055,run,normal,7987.58,1.52897,215.664,23.9,153.621,46.5814,4.92331,-0.00667565,12.7119,-0.168028,90.8918,97.5,13.3353,62.7,103.616
2,1782164075,run,normal,8091.37,1.52439,263.916,23.9,149.519,48.2256,4.92331,0.0016055,13.0155,-0.162077,90.9007,97.5,13.1685,62.7,103.879
2,1782164090,run,normal,8066.2,1.5226,319.733,23.9,152.67,47.1049,4.92331,0.043208,12.7505,-0.178992,87.995,95,13.5184,62.7,100.735
2,1782164108,run,normal,7922.8,1.53752,246.171,23.9,158.551,47.0241,4.92331,0.0515558,12.8752,-0.160592,89.6566,97.5,13.1824,62.7,102.535
2,1782164130,run,normal,7835.62,1.52907,151.048,23.9,156.923,47.8513,4.92331,-0.0286156,12.6961,-0.171775,92.6395,97.5,13.0375,62.7,105.353
2,1782164151,run,normal,7785.44,1.50396,47.8205,23.9,164.676,46.9545,4.92331,0.0235117,12.8014,-0.191125,89.0882,95,13.8332,62.7,101.902
2,1782164170,run,normal,7832.05,1.54101,-44.2348,23.9,158.871,48.2503,4.92331,0.0059272,13.0659,-0.195214,89.4009,97.5,14.7146,62.7,102.454
2,1782164189,run,normal,7947.69,1.55286,73.2393,23.9,154.998,48.5727,4.92331,0.0618599,13.0789,-0.213226,84.9251,95,14.5252,62.7,98.0031
2,1782164204,run,normal,7893.74,1.52975,129.331,23.9,161.452,48.4944,4.92331,0.118359,13.2336,-0.203967,81.2727,95,14.6517,62.7,94.4816
2,1782164228,run,normal,7969.12,1.49239,172.56,23.9,158.788,48.3059,4.61713,0.107051,13.2191,-0.180201,81.7167,97.5,13.6541,50.4,94.9225
2,1782164245,run,normal,8133.47,1.50776,116.28,23.9,158.443,48.7996,4.61713,0.0719755,13.5576,-0.191795,83.7879,97.5,13.7463,50.4,97.3599
2,1782164262,run,normal,8267.63,1.49464,143.419,23.9,158.434,49.5437,4.61713,0.0835757,13.5422,-0.21289,84.9109,92.5,13.5617,50.4,98.458
2,1782164280,run,normal,8289.35,1.44832,278.891,23.9,172.315,49.513,4.61713,0.0196706,13.6782,-0.265319,88.1323,92.5,13.271,50.4,101.802
2,1782164298,run,normal,8345.33,1.4487,314.06,23.9,176.52,49.6084,4.61713,-0.0435254,13.5445,-0.25337,92.177,95,12.6901,50.4,105.724
2,1782164317,run,normal,8444.66,1.48947,406.591,23.9,169.929,50.072,4.61713,0.0770436,13.7468,-0.261422,85.5727,95,12.6078,50.4,99.3193
2,1782164333,run,normal,8227.88,1.4509,410.882,23.9,189.933,49.1508,4.61713,0.0273306,13.9908,-0.297359,86.0751,92.5,12.8121,50.4,100.073
2,1782164353,run,normal,8206.24,1.42057,413.889,23.9,192.54,49.4543,4.61713,0.0530031,14.2836,-0.320863,84.5818,92.5,12.8271,50.4,98.8661
2,1782164370,run,normal,8231.55,1.45778,392.411,23.9,196.858,49.1371,4.61713,0.0131887,13.7109,-0.340965,87.9243,95,13.2217,50.4,101.645
2,1782164384,run,normal,8299.24,1.40558,309.2,23.9,190.342,48.0049,4.61713,0.0393029,13.8599,-0.323952,88.1103,92.5,13.538,50.4,101.968
2,1782164407,run,normal,8153.71,1.43534,281.928,23.9,198.008,49.0873,4.61713,0.0579214,14.3935,-0.3305,83.8102,92.5,13.9983,50.4,98.2027
2,1782164421,run,normal,8054.45,1.42105,216.319,23.9,192.483,48.7159,5.09257,0.0970619,13.7176,-0.335459,81.8677,97.5,13.4025,50.4,95.5797
2,1782164439,run,normal,8010.94,1.38332,157.911,23.9,198.732,48.5175,5.09257,0.159235,13.93,-0.339483,76.839,95,14.2705,50.4,90.7458
2,1782164458,run,normal,8125.97,1.41978,55.6843,23.9,189.658,49.561,5.09257,0.207166,14.2393,-0.309485,76.4943,95,14.6763,50.4,90.7571
2,1782164477,run,normal,8112.54,1.43734,64.2095,23.9,191.887,47.5247,5.09257,0.209578,14.312,-0.277958,72.7946,92.5,15.2009,50.4,87.0865
2,1782164500,run,normal,8068.92,1.38531,138.718,23.9,193.139,47.862,5.09257,0.198449,14.1312,-0.300187,72.9869,97.5,14.658,50.4,
2,1782164524,run,normal,8223.46,1.40667,77.5703,23.9,188.588,49.0318,5.09257,0.190637,14.2985,-0.294867,74.4326,97.5,14.6558,50.4,88.7447
2,1782164543,run,normal,8210.94,1.42999,4.59903,23.9,189.649,46.9245,5.09257,0.14424,14.1941,-0.282059,78.0064,95,14.4291,50.4,92.1685
2,1782164563,run,normal,8186.06,1.39684,-61.4523,23.9,195.767,46.2776,5.09257,0.145821,13.9236,-0.266124,77.739,95,14.2299,50.4,91.6301
2,1782164583,run,normal,8325.36,1.40354,19.7766,23.9,196.293,47.7373,5.09257,0.0893739,14.1151,-0.231395,80.898,97.5,14.6504,50.4,95.0039
2,1782164608,run,normal,8185.31,1.38861,77.338,23.9,185.08,48.1491,5.09257,0.108627,13.985,-0.251739,81.5337,97.5,14.2185,50.4,95.5194
2,1782164629,run,normal,8349.52,1.38276,-17.6108,23.9,188.58,46.736,5.09257,0.0725243,14.5348,-0.240249,81.9918,100,13.7971,50.4,96.5499
2,1782164650,run,normal,8397.51,1.40473,24.0834,23.9,186.052,46.3053,4.50214,0.0966063,14.7042,-0.229654,79.8907,97.5,14.3499,50.4,94.5977
2,1782164666,run,normal,8424.76,1.37327,240.288,23.9,193.412,46.7264,4.50214,0.0543021,14.2866,-0.205345,84.5389,95,13.7958,50.4,98.8081
2,1782164685,run,normal,8474.58,1.35373,225.881,23.9,191.239,45.5192,4.50214,-0.00426508,14.6794,-0.206082,88.5206,97.5,13.2101,50.4,103.23
2,1782164703,run,normal,8415.37,1.37436,219.637,23.9,185.336,46.5011,4.50214,-0.0266582,14.8374,-0.231328,91.1761,95,13.2388,50.4,106.025
2,1782164722,run,normal,8299.77,1.39082,270.64,23.9,193.481,47.338,4.50214,-0.0178124,14.5289,-0.232428,91.4334,97.5,13.2272,50.4,105.965
2,1782164741,run,normal,8239.99,1.33836,255.278,23.9,185.472,47.926,4.50214,-0.00954757,14.3062,-0.216529,89.9592,95,13.6599,50.4,104.275
2,1782164759,run,normal,8387.47,1.35033,109.198,23.9,189.443,46.4703,4.50214,-0.0155818,14.3009,-0.190731,89.326,95,13.9586,50.4,103.625
2,1782164779,run,normal,8287.41,1.39622,203.505,23.9,196.758,47.0658,4.50214,-0.0209929,14.2557,-0.162975,90.004,95,14.5757,50.4,104.264
2,1782164799,run,normal,8259.75,1.39011,113.866,23.9,207.091,47.7735,4.50214,0.0540104,14.2676,-0.219264,84.4636,97.5,13.974,50.4,98.7077
2,1782164815,run,normal,8273.58,1.36797,173.195,23.9,199.714,47.7736,4.50214,0.0427989,14.0454,-0.226456,84.9895,97.5,14.4818,50.4,99.0257
2,1782164835,run,normal,8365.67,1.42543,254.703,23.9,189.699,48.3449,4.50214,0.058445,14.338,-0.247728,85.4081,97.5,14.4526,50.4,99.7517
2,1782164860,run,normal,8225.74,1.40975,271.264,23.9,186.858,47.6642,5.10395,0.104698,14.7901,-0.220676,79.3367,97.5,14.0743,50.4,94.1432
2,1782164877,run,normal,8031.07,1.37343,164.923,48,192.222,48.6212,5.10395,0.0968431,14.2651,-0.259992,78.5601,95,13.6133,50.4,92.8524
2,1782164904,run,normal,8396.89,1.41737,153.282,48,198.164,48.7153,5.10395,0.143101,14.0362,-0.206463,81.4246,97.5,14.0005,50.4,95.4599
2,1782164928,run,normal,8508.58,1.49111,287.386,48,193.298,48.48,5.10395,0.139214,14.1591,-0.253358,79.8635,102.5,14.5931,50.4,94.0191
2,1782164949,run,normal,8225.14,1.47207,361.419,48,197.822,49.5831,5.10395,0.0863218,13.6828,-0.285966,81.9792,102.5,13.6569,50.4,95.6467
2,1782164969,run,normal,8147.42,1.52408,221.848,48,211.619,49.6087,5.10395,0.121244,14.0296,-0.254394,78.5792,102.5,13.2096,50.4,92.5803
2,1782164987,run,normal,8207.59,1.57025,236.622,48,198.995,48.127,5.10395,0.152063,14.3431,-0.248387,74.9859,100,13.8523,50.4,89.3354
2,1782165005,run,normal,8284.97,1.51514,315.532,48,207.529,50.1788,5.10395,0.148157,14.1934,-0.286865,77.4291,100,14.4386,50.4,91.6119
2,1782165024,run,normal,8314.32,1.49447,417.22,48,191.122,48.4113,5.10395,0.121847,14.2348,-0.309671,80.0843,102.5,13.532,50.4,94.3238
2,1782165040,run,normal,8412.83,1.49942,296.181,48,180.063,48.1998,5.10395,0.151618,14.2365,-0.33631,77.4823,100,12.7682,50.4,91.7131
2,1782165061,run,normal,8421.17,1.4887,280.518,48,186.064,49.1702,5.10395,0.166681,14.0396,-0.33897,74.5698,100,13.1163,50.4,88.6311
2,1782165083,run,normal,8475.64,1.50506,233.84,48,194.671,48.6836,3.75132,0.168304,13.8754,-0.3017,75.1213,100,12.8364,50.4,89.0177
2,1782165106,run,normal,8213.87,1.50212,342.883,48,192.379,48.0066,3.75132,0.129209,14.0319,-0.332922,79.3725,100,12.9747,50.4,93.4156
2,1782165121,run,normal,8270.74,1.53507,251.713,48,193.76,47.6787,3.75132,0.175665,14.1511,-0.2826,77.1549,102.5,12.3149,50.4,91.2874
2,1782165134,run,normal,8158.97,1.52117,252.831,48,190.21,47.3874,3.75132,0.164195,14.111,-0.295787,76.9614,100,13.9277,50.4,91.0408
2,1782165159,run,normal,8194.47,1.52798,274.667,48,187.921,47.3758,3.75132,0.175133,14.1324,-0.296112,76.1015,100,13.4727,50.4,90.2505
2,1782165180,run,normal,8091.78,1.50597,103.264,48,183.906,47.636,3.75132,0.113107,14.6083,-0.281743,78.9316,100,13.7989,50.4,93.5494
2,1782165193,run,normal,8163.09,1.48762,-36.6741,48,186.518,46.2171,3.75132,0.0914626,14.4079,-0.298751,81.5155,100,13.731,50.4,95.9429
2,1782165212,run,normal,8180.14,1.465,11.9788,48,180.988,45.7477,3.75132,0.0856393,14.5604,-0.258925,82.682,102.5,14.352,50.4,97.2594
2,1782165232,run,normal,7989.83,1.49229,37.3883,48,172.826,46.2627,3.75132,0.0874347,14.6694,-0.266221,81.065,102.5,14.469,50.4,95.7558
2,1782165246,run,normal,7864.18,1.46339,-153.394,48,176.164,46.1185,3.75132,0.150526,14.4629,-0.243481,77.2792,105,14.0193,50.4,91.743
2,1782165267,run,normal,7895.73,1.47089,-109.768,48,174.867,45.0865,3.75132,0.127907,14.6999,-0.209763,79.0078,102.5,15.4468,50.4,93.6999
2,1782165286,run,normal,7863.13,1.49196,-173.816,48,168.46,43.6788,5.3742,0.102117,14.3314,-0.172735,77.7769,100,16.0021,26.1,92.1246
2,1782165302,run,normal,7967.78,1.48169,-182.464,48,179.19,44.1588,5.3742,0.000213389,14.149,-0.143738,86.5197,102.5,15.887,26.1,100.649
2,1782165322,run,normal,8130.92,1.49167,-105.843,48,174.456,44.9377,5.3742,-0.00784864,14.1798,-0.152765,90.0123,105,16.1855,26.1,104.172
2,1782165343,run,normal,8171.22,1.51337,29.003,48,165.017,44.2875,5.3742,0.0656185,13.9841,-0.2248,86.4431,105,15.4097,26.1,100.425
2,1782165360,run,normal,8128.34,1.49769,-61.9834,48,171.597,44.4168,5.3742,0.00465548,14.0132,-0.184192,88.3167,105,14.5467,26.1,102.313
2,1782165381,run,normal,8058.57,1.51381,-32.7833,48,166.839,44.7169,5.3742,-0.0356467,14.4455,-0.164972,90.9951,102.5,15.0112,26.1,105.458
2,1782165405,run,normal,7883.08,1.51701,-146.72,48,157.006,45.2918,5.3742,0.0380015,14.2948,-0.197782,86.7815,105,14.9398,26.1,101.087
2,1782165429,run,normal,8051.02,1.47776,-231.016,48,158.765,45.8342,5.3742,-0.00984024,14.2377,-0.168654,89.3651,102.5,15.4858,26.1,103.612
2,1782165448,run,normal,8163.04,1.49423,-95.6102,48,150.883,44.7533,5.3742,0.0160408,14.3776,-0.182785,87.2692,102.5,15.7179,26.1,101.659
2,1782165472,run,normal,8052.35,1.50769,-42.25,48,158.343,44.0422,5.3742,-0.0078279,13.9906,-0.15713,88.0241,102.5,15.1932,26.1,102.01
2,1782165492,run,normal,8217.88,1.48069,3.41584,48,169.832,45.024,5.3742,0.0259101,14.0062,-0.163344,87.1385,107.5,14.7041,26.1,101.135
2,1782165513,run,normal,8297.25,1.53071,69.4812,48,159.049,45.4864,5.11053,-0.0189592,14.1929,-0.191783,89.5845,105,15.4915,26.1,103.787
2,1782165531,run,normal,8208.26,1.52511,53.715,48,158.081,44.2765,5.11053,0.0156262,14.1217,-0.199639,89.2862,102.5,14.2885,26.1,103.365
2,1782165549,run,normal,8147,1.46599,75.7037,48,166.24,44.4756,5.11053,-0.0448668,14.4044,-0.159755,91.8142,105,14.4489,26.1,106.215
2,1782165568,run,normal,8290.72,1.51817,100.773,48,165.448,43.8822,5.11053,-0.0920316,14.8065,-0.175258,95.2145,105,14.3554,26.1,109.999
2,1782165589,run,normal,8300.09,1.48236,-30.2332,48,154.75,45.0859,5.11053,-0.063634,14.4988,-0.201149,92.278,105,14.411,26.1,106.753
2,1782165613,run,normal,8441.54,1.45329,16.2002,48,159.166,46.1622,5.11053,0.0271176,14.468,-0.203219,87.7073,102.5,14.462,26.1,102.151
2,1782165635,run,normal,8630.59,1.43772,55.2213,48,161.067,46.3467,5.11053,0.0456566,14.5173,-0.192007,84.2151,102.5,14.1524,26.1,98.6981
2,1782165653,run,normal,8526.72,1.48419,38.0761,48,162.001,46.6898,5.11053,0.0390689,14.4967,-0.1839,86.0453,102.5,13.5426,26.1,100.517
2,1782165672,run,normal,8583.72,1.4598,-31.4265,48,178.228,46.3112,5.11053,0.0305867,14.6812,-0.196681,85.2685,100,12.8723,26.1,99.9435
2,1782165690,run,normal,8527.13,1.46844,-25.6376,48,181.62,48.1412,5.11053,0.0692868,14.3063,-0.192225,83.1977,102.5,13.1632,26.1,
