aikaleima;dens_22;speed_99;torque_30;flow_98;analyzer_82;valve_27;humid_13;setp_76;ph_52;ph_05;total_70;ph_85
18.06.2026 17:51:50;523,079;10,2287;172,172;1102,82;8,19855;61,3;482,846;44,8;269,003;1960,07;1115,27;12,4102
18.06.2026 17:52:00;518,245;10,6356;152,306;1033,62;8,19855;61,3;480,872;44,8;260,874;1975,47;1045,84;12,2055
18.06.2026 17:52:10;535,719;10,0278;140,483;1151,07;8,19855;61,3;468,154;44,8;276,884;1936,63;1163,13;12,0659
18.06.2026 17:52:20;512,979;10,2522;192,001;1034,15;8,19855;61,3;457,203;50,2;268,545;1919,76;1046,16;12,0121
18.06.2026 17:52:30;499,805;11,3096;179,27;1020,27;8,19855;61,3;464,475;50,2;252,941;1916,34;1031,97;11,7109
18.06.2026 17:52:40;514,933;10,7046;149,162;1153,48;8,22662;61,3;465,367;50,2;256,936;1827,18;1165,65;12,1729
18.06.2026 17:52:50;513,762;10,245;121,231;1063,03;8,22662;61,3;470,501;50,2;273,671;1890,77;1074,65;11,627
18.06.2026 17:53:00;505,158;9,92702;149,064;973,881;8,22662;61,3;466,608;50,2;286,496;1887,76;985,566;11,7355
18.06.2026 17:53:10;510,988;9,38894;119,933;955,73;8,22662;61,3;470,908;50,2;278,596;1855,82;966,99;11,232
18.06.2026 17:53:20;517,379;9,71353;155,097;1048,18;8,22662;61,3;459,547;50,2;275,585;1825,4;1060,04;11,8828
18.06.2026 17:53:30;532,715;9,48067;155,525;1177,49;8,22662;61,3;475,105;50,2;268,782;1904,33;1189,94;12,4345
18.06.2026 17:53:40;537,368;8,95331;143,41;1107,3;8,22662;61,3;475,343;50,2;276,055;1806,01;1119,35;12,0494
18.06.2026 17:53:50;522,072;9,38616;189,35;1078,03;8,22662;61,3;471,138;50,2;269,064;1892,94;1090,76;12,6859
18.06.2026 17:54:00;535,301;9,21417;206,167;1013,26;8,22662;61,3;460,588;50,2;275,701;1885,03;1025,65;12,3829
18.06.2026 17:54:10;542,421;10,3473;226,401;1059,22;7,84367;61,3;457,929;50,2;255,032;1837,01;1072,13;12,8973
18.06.2026 17:54:20;526,341;10,2749;239,26;1062,1;7,84367;61,3;472,145;50,2;262,716;1995,31;1075,25;13,1531
18.06.2026 17:54:30;525,66;9,82182;203,704;1022,05;7,84367;61,3;461,449;50,2;273,296;1946,38;1034,81;12,7699
18.06.2026 17:54:40;518,814;10,1333;206,677;902,842;7,84367;61,3;461,739;50,2;270,493;2038,58;914,968;12,1409
18.06.2026 17:54:50;517,225;10,2133;194,708;973,619;7,84367;61,3;464,083;50,2;281,193;2092,19;985,652;12,0565
18.06.2026 17:55:00;517,981;10,581;195,263;1048,47;7,84367;61,3;463,602;50,2;267,421;2040,85;1061,16;12,6972
18.06.2026 17:55:10;525,97;9,97576;173,598;1082,71;7,84367;61,3;461,226;50,2;277,391;2037,78;1094,91;12,2303
18.06.2026 17:55:20;532,415;10,0476;164,626;1130,09;7,84367;61,3;467,517;50,2;274,034;1970,44;1142,41;12,3101
18.06.2026 17:55:30;542,386;10,3241;132,649;1000,47;7,84367;61,3;466,11;50,2;264,793;2008,09;1012,2;11,7373
18.06.2026 17:55:40;556,415;10,1173;136,04;1077,79;7,88773;61,3;460,681;50,2;271,604;1947,88;1089,84;12,0626
18.06.2026 17:55:50;550,568;9,99799;152,946;1054,42;7,88773;61,3;472,432;50,2;276,869;1886,36;1066,58;12,1662
18.06.2026 17:56:00;554,717;9,88133;159,444;1031,63;7,88773;61,3;479,488;50,2;273,051;1819,34;1043,81;12,1674
18.06.2026 17:56:10;557,189;9,53763;151,153;1048,8;7,88773;61,3;465,045;50,2;271,674;1856,44;1060,91;12,1004
18.06.2026 17:56:20;550,151;9,81271;175,572;1078,3;7,88773;61,3;459,461;50,2;273,186;1875,14;1090,41;12,086
18.06.2026 17:56:30;540,823;10,5713;177,557;1026,77;7,88773;61,3;456,956;50,2;267,077;1916,3;1038,69;11,8957
18.06.2026 17:56:40;541,287;10,7348;165,574;1042,73;7,88773;61,3;453,101;50,2;255,134;1907,64;1054,75;12,0537
18.06.2026 17:56:50;534,291;9,9072;180,279;1064,26;7,88773;61,3;452,727;50,2;269,368;1883,57;1076,81;12,5448
18.06.2026 17:57:00;548,511;9,14463;170,209;991,459;7,88773;61,3;441,298;50,2;278,148;1885,32;1003,43;11,9824
18.06.2026 17:57:10;558,014;9,21361;129,588;941,617;7,87777;61,3;438,528;50,2;286,454;1915,57;953,243;11,6315
18.06.2026 17:57:20;542,418;8,49496;129,888;1040,81;7,87777;61,3;432,267;50,2;291,434;2020,17;1052,97;12,1916
18.06.2026 17:57:30;534,173;8,79183;133,432;1110,42;7,87777;61,3;450,029;50,2;292,859;1958,51;1123;12,5755
18.06.2026 17:57:40;541,307;9,07796;157,089;1117,02;7,87777;61,3;449,315;50,2;301,749;1897,77;1129,94;12,9195
18.06.2026 17:57:50;545,891;8,82491;147,303;1190,9;7,87777;61,3;450,185;50,2;304,988;1934,41;1204,13;13,2106
18.06.2026 17:58:00;545,238;8,68613;186,472;1166,23;7,87777;61,3;459,804;50,2;311,378;1948,94;1179,46;13,218
18.06.2026 17:58:10;570,264;9,45525;148,216;1218,02;7,87777;61,3;456,917;50,2;286,905;2005,22;1231,24;13,2213
18.06.2026 17:58:20;561,859;9,11261;114,232;1218,55;7,87777;61,3;446,095;50,2;288,977;2011,09;1231,47;12,9261
18.06.2026 17:58:30;551,561;8,86199;145,053;1287,27;7,87777;61,3;450,615;49,2;294,135;2008,96;1300,38;13,1235
18.06.2026 17:58:40;545,023;9,86247;129,637;1146,37;7,92952;61,3;448,228;49,2;291,488;1959,23;1158,63;12,2668
18.06.2026 17:58:50;568,017;9,42526;112,156;1212,03;7,92952;61,3;445,382;49,2;282,177;1852,11;1224,62;12,6295
18.06.2026 17:59:00;559,399;9,16185;130,882;1225,24;7,92952;61,3;449,865;49,2;292,101;1920,29;1237,69;12,4651
18.06.2026 17:59:10;557,739;8,93662;139,639;1143,68;7,92952;61,3;448,864;49,2;292,264;1863,82;1156,24;12,5711
18.06.2026 17:59:20;569,975;8,91482;92,1693;1150,81;7,92952;61,3;458,673;49,2;299,033;1863,67;1162,98;12,1309
18.06.2026 17:59:30;559,859;9,01056;132,354;1160,41;7,92952;61,3;455,868;49,2;297,225;1875,3;1173,28;12,8462
18.06.2026 17:59:40;548,162;9,38253;144,978;1157,64;7,92952;61,3;457,55;49,2;300,329;1915,14;1170,43;12,7671
18.06.2026 17:59:50;542,382;9,44403;175,715;1194,07;7,92952;61,3;450,431;49,2;298,344;1829,45;1207,11;13,0161
18.06.2026 18:00:00;538,853;9,78038;161,526;1205,9;7,92952;61,3;450,23;49,2;289,063;1919,63;1219,12;13,1993
18.06.2026 18:00:10;539,354;9,18607;146,564;1214,18;7,88851;24,2;459,783;49,2;320,998;1925,54;1227,05;12,871
18.06.2026 18:00:20;553,909;9,43505;110,388;1205,12;7,88851;24,2;454,817;49,2;306,21;1972,7;1217,84;12,7364
18.06.2026 18:00:30;536,921;9,5903;96,4269;1159,28;7,88851;24,2;450,56;49,2;315,048;1957,91;1171,83;12,5698
18.06.2026 18:00:40;533,694;8,32705;160,336;1197,16;7,88851;24,2;455,212;49,2;323,85;1894,05;1209,95;12,7613
18.06.2026 18:00:50;509,137;8,31665;206,334;1118,39;7,88851;24,2;440,945;49,2;311,887;1826,53;1131,16;12,7807
18.06.2026 18:01:00;504,507;8,07822;196,069;1202,88;7,88851;24,2;439,787;49,2;321,331;1841,19;1216,45;13,5538
18.06.2026 18:01:10;524,872;8,0478;162,655;1219,07;7,88851;24,2;436,27;49,2;324,354;1864,5;1231,91;12,8344
18.06.2026 18:01:20;485,186;8,46932;144,81;1227,58;7,88851;24,2;448,194;49,2;319,958;1952;1240,47;12,842
18.06.2026 18:01:30;466,999;7,63934;177,397;1260,48;7,88851;24,2;445,921;49,2;341,048;1984,87;1273,67;13,1907
18.06.2026 18:01:40;468,585;7,79265;174,199;1320,01;8,41043;24,2;438,253;49,2;330,424;1852,11;1333,37;13,3558
18.06.2026 18:01:50;490,495;7,77121;178,398;1284,4;8,41043;24,2;444,936;49,2;328,87;1869,75;1297,54;13,1271
18.06.2026 18:02:00;492,669;7,98202;163,577;1404,53;8,41043;24,2;458,29;49,2;325,729;1929,16;1418,06;13,5449
18.06.2026 18:02:10;475,022;8,05758;149,626;1348,7;8,41043;24,2;460,703;49,2;322,252;1949,83;1362,11;13,3855
18.06.2026 18:02:20;464,153;7,69448;173,388;1363,03;8,41043;24,2;452,421;49,2;334,903;1919,25;1376,29;13,2704
18.06.2026 18:02:30;470,089;8,45653;202,27;1271,57;8,41043;24,2;449,751;49,2;325,852;1883,31;1285,03;13,4745
18.06.2026 18:02:40;477,183;9,39265;219,167;1321,59;8,41043;24,2;446,075;49,2;311,118;1886,85;1335,28;13,6595
18.06.2026 18:02:50;495,897;9,48368;183,172;1377,61;8,41043;24,2;447,361;49,2;304,633;1917,68;1390,99;13,414
18.06.2026 18:03:00;499,222;8,67404;179,823;1312,61;8,41043;24,2;440,088;49,2;327,106;1939,54;1325,82;13,2161
18.06.2026 18:03:10;517,527;8,91335;140,365;1186,7;8,1741;24,2;438,573;49,2;314,296;1954,24;1199,19;12,4979
18.06.2026 18:03:20;537,607;8,30529;113,03;1118,75;8,1741;24,2;429,556;49,2;328,859;1912,65;1130,89;12,149
18.06.2026 18:03:30;540,944;8,87453;112,475;1233,42;8,1741;24,2;439,868;49,2;329,708;1897,18;1245,79;12,3705
18.06.2026 18:03:40;518,417;8,55746;126,613;1139,42;8,1741;24,2;446,165;49,2;326,244;1830,34;1151,97;12,5409
18.06.2026 18:03:50;527,246;8,05094;116,063;1263,24;8,1741;24,2;443,612;49,2;334,997;1764,76;1276,04;12,7692
18.06.2026 18:04:00;533,564;8,36421;124,607;1260,42;8,1741;24,2;450,213;49,2;344,527;1792,87;1273,34;12,9476
18.06.2026 18:04:10;560,981;8,39084;117,59;1300,25;8,1741;24,2;454,807;49,2;335,606;1848,72;1312,95;12,7035
18.06.2026 18:04:20;555,36;9,05605;116,175;1343,61;8,1741;24,2;446,948;49,2;329,178;1837,12;1356,51;12,9173
18.06.2026 18:04:30;562,068;9,01648;122,22;1373,74;8,1741;24,2;436,816;49,2;325,208;1835,02;1386,88;13,1354
18.06.2026 18:04:40;568,022;9,20892;96,8701;1320,7;7,96372;24,2;436,986;30,6;321,932;1777,5;1333,5;12,8092
18.06.2026 18:04:50;573,728;9,61822;82,1604;1246,63;7,96372;24,2;446,27;30,6;320,386;1745,69;1258,99;12,3442
18.06.2026 18:05:00;565,342;9,09439;77,7402;1236,02;7,96372;24,2;442,536;30,6;335,965;1775,31;1248,31;12,3179
18.06.2026 18:05:10;555,21;8,60531;65,3397;1185,99;7,96372;24,2;444,175;30,6;327,41;1734,84;1197,98;11,9628
18.06.2026 18:05:20;567,945;8,73658;101,558;1240,9;7,96372;24,2;450,899;30,6;336,535;1706,41;1253,18;12,2617
18.06.2026 18:05:30;567,51;8,67625;62,1663;1283,7;7,96372;24,2;437,704;30,6;323,076;1698,37;1295,67;11,9506
18.06.2026 18:05:40;576,448;8,6371;80,5902;1272,09;7,96372;24,2;450,65;30,6;331,486;1702,55;1284,09;11,9781
18.06.2026 18:05:50;565,998;8,62053;114,85;1340,98;7,96372;24,2;457,459;30,6;323,527;1721,57;1353,68;12,6931
18.06.2026 18:06:00;572,426;8,29342;77,8228;1234,15;7,96372;24,2;447,237;30,6;323,244;1638,44;1246,36;12,2114
18.06.2026 18:06:10;557,199;7,72545;110,387;1269,62;7,94653;24,2;445,947;30,6;332,615;1655,21;1282,44;12,8415
18.06.2026 18:06:20;552,257;8,41976;151,593;1224,48;7,94653;24,2;452,675;30,6;325,461;1734,6;1237,03;12,5464
18.06.2026 18:06:30;526,604;9,55564;164,171;1206,86;7,94653;24,2;466,592;30,6;310,193;1695,89;1219,77;12,9109
18.06.2026 18:06:40;516,972;8,84562;173,514;1281,37;7,94653;24,2;455,783;30,6;314,867;1784,46;1294,9;13,521
18.06.2026 18:06:50;532,866;8,28817;174,476;1287,03;7,94653;24,2;445,998;30,6;320,26;1788;1300,25;13,2054
18.06.2026 18:07:00;531,111;9,09801;164,609;1115,62;7,94653;24,2;457,278;30,6;317,141;1855,85;1128,05;12,4097
18.06.2026 18:07:10;532,315;9,46836;134,602;1220,27;7,94653;24,2;463,431;30,6;316,528;1904,7;1232,85;12,6275
18.06.2026 18:07:20;510,248;9,19968;166,932;1279,4;7,94653;24,2;455,173;30,6;312,91;1880,62;1292,22;12,8151
18.06.2026 18:07:30;502,401;9,60655;156,438;1168,38;7,94653;24,2;467,587;30,6;306,421;1829,76;1180,9;12,5117
18.06.2026 18:07:40;524,431;9,57518;158,368;1192,2;8,19694;24,2;463,156;30,6;306,124;1780,19;1204,47;12,2805
18.06.2026 18:07:50;531,931;9,7906;138,302;1246,86;8,19694;24,2;466,91;30,6;309,499;1834,58;1259,25;12,3552
18.06.2026 18:08:00;535,268;9,5926;159,033;1154,57;8,19694;24,2;463,409;30,6;318,038;1834,17;1166,34;11,7876
18.06.2026 18:08:10;548,428;10,4773;143,373;1128,14;8,19694;24,2;456,487;30,6;290,433;1805,07;1140,05;11,906
18.06.2026 18:08:20;547,372;10,2484;144,08;1127,45;8,19694;24,2;451,44;30,6;304,082;1783,91;1139,15;11,7149
18.06.2026 18:08:30;545,313;10,2494;125,076;1157,54;8,19694;24,2;442,942;30,6;303,373;1742,55;1169,4;11,853
18.06.2026 18:08:40;562,121;10,1619;106,131;1024,03;8,19694;24,2;457,106;30,6;305,187;1731,36;1035,17;11,118
18.06.2026 18:08:50;560,563;9,92256;73,3135;1060,62;8,19694;24,2;456,371;30,6;315,388;1744,03;1072;11,396
18.06.2026 18:09:00;563,828;9,30163;94,7083;1062,44;8,19694;24,2;463,129;30,6;325,506;1737,19;1073,79;11,3375
18.06.2026 18:09:10;566,776;9,70344;87,7375;1068,92;8,02874;24,2;476,745;30,6;325,936;1689,36;1080,22;11,2999
18.06.2026 18:09:20;553,706;9,73669;86,6875;1146,14;8,02874;24,2;463,974;30,6;311,069;1661,1;1157,67;11,4956
18.06.2026 18:09:30;547,081;9,99069;88,5298;1251,16;8,02874;24,2;465,619;30,6;317,287;1706,67;1263,24;12,0749
18.06.2026 18:09:40;547,703;10,2777;117,423;1257,05;8,02874;24,2;470,944;30,6;304,688;1681,03;1269,14;12,0962
18.06.2026 18:09:50;557,924;10,8902;90,95;1202,13;8,02874;24,2;451,748;30,6;286,193;1679,37;1213,44;11,3127
18.06.2026 18:10:00;557,129;10,2752;101,904;1219,78;8,02874;24,2;457,898;30,6;307,368;1635,53;1231,42;11,6675
18.06.2026 18:10:10;546,856;10,5192;83,4021;1149,82;8,02874;61,6;454,155;30,6;268,633;1650,26;1160,47;10,6404
18.06.2026 18:10:20;541,553;10,2026;82,8947;1021,56;8,02874;61,6;455,665;30,6;273,925;1606,05;1031,93;10,3661
18.06.2026 18:10:30;540,725;9,77879;98,2961;1081,41;8,02874;61,6;457,786;30,6;286,39;1632,68;1092,39;10,9862
18.06.2026 18:10:40;528,107;10,6591;41,4368;1109,19;8,2976;61,6;454,261;30,6;289,819;1598,41;1120,25;11,0533
18.06.2026 18:10:50;545,846;10,0926;45,0844;1097,25;8,2976;61,6;453,03;23,6;293,231;1639,39;1108,08;10,8182
18.06.2026 18:11:00;543,575;10,7683;55,381;1162,1;8,2976;61,6;455,868;23,6;284,617;1672,95;1173,25;11,1493
18.06.2026 18:11:10;543,837;10,54;34,893;1214,4;8,2976;61,6;460,9;23,6;286,651;1678,97;1225,65;11,2448
18.06.2026 18:11:20;550,121;10,4192;45,2626;1221,39;8,2976;61,6;456,229;23,6;285,243;1653,69;1233,08;11,6603
18.06.2026 18:11:30;560,407;10,014;34,4629;1136,39;8,2976;61,6;454,646;23,6;289,156;1674,48;1147,62;11,2621
18.06.2026 18:11:40;557,533;9,97614;57,6125;1170,81;8,2976;61,6;454,735;23,6;291,245;1646,52;1181,89;11,0836
18.06.2026 18:11:50;545,132;10,5062;78,0533;1192,66;8,2976;61,6;445,51;23,6;284,169;1679,07;1204,23;11,5691
18.06.2026 18:12:00;565,571;10,2221;54,7119;1211,47;8,2976;61,6;436,573;23,6;280,509;1656,51;1222,88;11,386
18.06.2026 18:12:10;575,112;10,0771;68,3674;1201,1;7,87032;61,6;428,945;23,6;284,642;1670,56;1212,91;11,842
18.06.2026 18:12:20;575,316;9,76952;76,824;1109,5;7,87032;61,6;442,346;23,6;286,211;1719,72;1120,97;11,4577
18.06.2026 18:12:30;546,976;9,54925;53,1345;1066,39;7,87032;61,6;438,123;23,6;297,888;1676,31;1077,95;11,5956
18.06.2026 18:12:40;551,132;8,78948;63,0134;1147,16;7,87032;61,6;445,994;23,6;305,325;1735,69;1159,12;11,983
18.06.2026 18:12:50;539,315;8,8576;70,2166;1190,96;7,87032;61,6;438,423;23,6;308,694;1763,43;1203,08;12,1254
18.06.2026 18:13:00;531,263;9,10869;69,5651;1244,37;7,87032;61,6;445,557;23,6;309,942;1749,94;1256,62;12,2407
18.06.2026 18:13:10;535,965;9,03105;78,992;1311,96;7,87032;61,6;431,889;23,6;307,772;1803,78;1324,67;12,7173
18.06.2026 18:13:20;526,36;9,34779;100,485;1341,51;7,87032;61,6;433,547;23,6;301,777;1800,95;1354,61;13,0797
18.06.2026 18:13:30;521,907;9,11958;84,9752;1307,1;7,87032;61,6;423,257;23,6;307,444;1799,66;1319,71;12,6302
18.06.2026 18:13:40;511,126;9,18673;72,0877;1328,85;8,24558;61,6;429,395;23,6;305,013;1807,24;1341,64;12,7755
18.06.2026 18:13:50;508,415;8,53382;75,294;1330,15;8,24558;61,6;437,32;23,6;318,047;1863,31;1342,68;12,5189
18.06.2026 18:14:00;519,495;8,83048;33,2445;1384,66;8,24558;61,6;429,095;23,6;308,703;1840,91;1397,3;12,6123
18.06.2026 18:14:10;533,767;8,13668;44,1589;1358,53;8,24558;61,6;432,664;23,6;329,527;1830,51;1371,13;12,5983
18.06.2026 18:14:20;515,218;8,39987;63,7492;1396,06;8,24558;61,6;433,767;23,6;326,151;1828,79;1408,79;12,7438
18.06.2026 18:14:30;521,028;8,96224;61,2856;1371,94;8,24558;61,6;431,886;23,6;303,409;1768,36;1384,56;12,6242
18.06.2026 18:14:40;509,337;8,85651;87,0643;1502,1;8,24558;61,6;454,855;23,6;319,096;1787,9;1515,57;13,4754
18.06.2026 18:14:50;519,029;9,28475;94,3562;1479,67;8,24558;61,6;467,375;23,6;305,306;1789,95;1492,93;13,2531
18.06.2026 18:15:00;526,54;9,43428;66,1425;1402,71;8,24558;61,6;459,322;23,6;307,161;1817,46;1415,15;12,4537
18.06.2026 18:15:10;536,241;9,1284;86,1384;1394,54;8,12836;61,6;465,119;23,6;307,799;1845,1;1407,4;12,8696
18.06.2026 18:15:20;555,576;9,89186;98,4398;1338,61;8,12836;61,6;461,14;23,6;294,192;1848,72;1351,24;12,5916
18.06.2026 18:15:30;549,861;10,6104;75,6618;1286,31;8,12836;61,6;461,954;23,6;282,088;1782,77;1298,42;12,0956
18.06.2026 18:15:40;550,69;10,421;92,2397;1342,05;8,12836;61,6;467,5;23,6;276,519;1789,7;1354,44;12,3859
18.06.2026 18:15:50;538,488;10,379;87,6976;1203,93;8,12836;61,6;469,223;23,6;278,974;1759,71;1215,95;12,0108
18.06.2026 18:16:00;526,344;10,3715;91,7896;1089,31;8,12836;61,6;465,967;23,6;278,843;1708,88;1100,89;11,5623
18.06.2026 18:16:10;529,149;10,5614;108,226;1164,13;8,12836;61,6;458,885;23,6;274,996;1715,36;1175,6;11,4664
18.06.2026 18:16:20;544,268;10,1661;91,3327;1131,58;8,12836;61,6;466,163;23,6;270,502;1731,21;1143,03;11,4809
18.06.2026 18:16:30;519,931;9,94571;140,174;1154,71;8,12836;61,6;468,001;23,6;276,461;1737,17;1166,67;11,936
18.06.2026 18:16:40;529,206;10,6474;115,869;1073,16;8,08688;61,6;451,315;23,6;264,9;1751,39;1084,87;11,7091
18.06.2026 18:16:50;536,042;9,92413;108,464;1111,83;8,08688;61,6;458,994;23,6;275,43;1728,73;1123,34;11,5363
18.06.2026 18:17:00;524,116;10,415;146,326;1095,25;8,08688;61,6;453,135;75;269,469;1811,24;1107,38;12,1309
18.06.2026 18:17:10;531,547;10,1549;127,648;1027,36;8,08688;61,6;453,176;75;269,153;1805,4;1039,13;11,7602
18.06.2026 18:17:20;556,31;9,75137;121,186;1089,91;8,08688;61,6;457,741;75;283,84;1772,18;1102,09;12,1996
18.06.2026 18:17:30;545,125;9,41609;142,808;1039,08;8,08688;61,6;467,699;75;290,438;1871,38;1050,92;11,8101
18.06.2026 18:17:40;544,537;9,35235;123,283;1052,77;8,08688;61,6;471,217;75;278,704;1832,32;1064,66;11,8719
18.06.2026 18:17:50;554,932;9,09273;134,173;1152,89;8,08688;61,6;459,838;75;289,697;1846,47;1165,05;12,1471
18.06.2026 18:18:00;554,832;9,38782;151,933;1128,22;8,08688;61,6;462,623;75;278,13;1872,92;1140,57;12,3412
18.06.2026 18:18:10;549,686;9,44804;172,029;1102,41;7,82488;61,6;463,693;75;271,043;1839,38;1114,79;12,383
18.06.2026 18:18:20;545,799;9,65919;185,83;1122,18;7,82488;61,6;458,399;75;263,351;1851,07;1135,07;12,8957
18.06.2026 18:18:30;532,641;8,98804;207,179;1089,49;7,82488;61,6;456,569;75;276,88;1887,44;1102,48;12,9984
18.06.2026 18:18:40;523,859;9,26083;202,314;1020,28;7,82488;61,6;454,314;75;276,72;1885,6;1032,89;12,5872
18.06.2026 18:18:50;503,961;9,48641;183,43;1018,18;7,82488;61,6;456,206;75;278,319;1980,4;1030,68;12,4885
18.06.2026 18:19:00;502,035;9,22891;201,297;1117,73;7,82488;61,6;460,268;75;294,634;2025,03;1130,86;13,1262
18.06.2026 18:19:10;507,268;9,44904;205,817;1085,62;7,82488;61,6;455,445;75;287,834;2013,54;1098,57;12,9737
18.06.2026 18:19:20;493,365;9,64674;207,244;1068,25;7,82488;61,6;457,571;75;286,841;2007,98;1081,16;12,9203
18.06.2026 18:19:30;498,895;9,9845;195,656;1205,05;7,82488;61,6;455,682;75;279,389;2037,43;1218,2;13,1791
18.06.2026 18:19:40;483,369;9,91297;160,245;1128,23;8,29917;61,6;443,826;75;281,248;2072,97;1140,98;12,7351
18.06.2026 18:19:50;511,741;9,33702;162,348;1203,5;8,29917;61,6;450,16;75;278,138;2049,04;1216,27;12,7867
18.06.2026 18:20:00;517,766;9,9298;118,912;1132,06;8,29917;61,6;447,15;75;278,417;2008,22;1144,34;12,2818
18.06.2026 18:20:10;515,308;8,96809;109,249;1120,53;8,29917;38,7;455,584;75;311,107;1957,28;1132,77;12,2136
18.06.2026 18:20:20;512,363;8,68265;144,477;1178,13;8,29917;38,7;463,279;75;314,157;1924,84;1190,97;12,8622
18.06.2026 18:20:30;502,38;8,7678;153,371;1123,35;8,29917;38,7;450,661;75;314,376;1869,09;1136,09;12,7076
18.06.2026 18:20:40;517,536;7,78146;159,322;1221,37;8,29917;38,7;451,985;75;308,392;1852,2;1234,22;12,8384
18.06.2026 18:20:50;504,133;8,23354;208,17;1248,68;8,29917;38,7;451,104;75;307,378;1916,12;1262,13;13,4591
18.06.2026 18:21:00;505,897;8,612;203,664;1226,98;8,29917;38,7;457,606;75;299,24;1955,37;1240,29;13,3101
18.06.2026 18:21:10;506,812;8,2958;206,973;1240,06;8,1231;38,7;459,998;75;308,326;1889,24;1253,65;13,6053
18.06.2026 18:21:20;490,429;8,03957;226,286;1212,59;8,1231;38,7;472,628;75;305,945;1996;1226,35;13,7566
18.06.2026 18:21:30;509,388;8,19657;240,976;1118,9;8,1231;38,7;471,497;75;303,412;1996,72;1132,17;13,2902
18.06.2026 18:21:40;523,762;8,31785;241,298;1186,96;8,1231;38,7;470,051;75;295,833;2012,78;1200,48;13,5061
18.06.2026 18:21:50;495,459;8,51127;230,756;1136,84;8,1231;38,7;484,994;75;293,718;2040,17;1150,1;13,2798
18.06.2026 18:22:00;490,9;8,67544;262,954;1163,77;8,1231;38,7;474,382;75;286,806;2025,09;1177,4;13,6488
18.06.2026 18:22:10;484,157;9,81109;260,383;1121,14;8,1231;38,7;472,208;75;277,004;2050,85;1134,38;13,2596
18.06.2026 18:22:20;485,397;9,69331;282,43;1104,95;8,1231;38,7;476,55;75;276,875;2003,56;1118,16;13,2356
18.06.2026 18:22:30;489,067;10,2383;281,651;1075,24;8,1231;38,7;475,646;75;270,938;2065,57;1088,48;13,2528
18.06.2026 18:22:40;469,768;9,59259;282,303;949,91;8,3178;38,7;468,104;75;282,853;2035,32;962,766;12,843
18.06.2026 18:22:50;484,834;9,54703;235,279;1016,12;8,3178;38,7;478,257;75;277,883;2067,39;1028,71;12,5877
18.06.2026 18:23:00;493,134;9,53713;230,127;930,392;8,3178;38,7;474,216;75;279,877;2063,93;942,37;11,9911
18.06.2026 18:23:10;497,5;9,85739;220,279;1024,65;8,3178;38,7;478,55;42,5;280,154;2097,54;1036,94;12,303
18.06.2026 18:23:20;493;9,6008;232,865;1004,01;8,3178;38,7;473,542;42,5;281,706;2008,95;1016,56;12,5332
18.06.2026 18:23:30;476,864;9,97571;239,057;1043,8;8,3178;38,7;481,293;42,5;286,662;1979,87;1056,77;12,9603
18.06.2026 18:23:40;482,429;10,483;237,475;1009,34;8,3178;38,7;474,765;42,5;282,507;1974,69;1021,76;12,4198
18.06.2026 18:23:50;497,043;10,7475;215,046;1048,17;8,3178;38,7;483,052;42,5;273,694;1987,01;1060,7;12,5306
18.06.2026 18:24:00;514,979;10,9227;214,874;1054,26;8,3178;38,7;473,701;42,5;274,252;2027,78;1066,45;12,1862
18.06.2026 18:24:10;512,397;11,1018;212,549;1016,05;8,16061;38,7;477,77;42,5;273,829;1957,28;1028,15;12,103
18.06.2026 18:24:20;533,798;10,9119;165,838;984,419;8,16061;38,7;481,126;42,5;270,48;1936,06;995,542;11,132
18.06.2026 18:24:30;539,97;11,3643;150,583;953,622;8,16061;38,7;476,371;42,5;272,868;1923,92;964,749;11,1274
18.06.2026 18:24:40;557,395;11,2154;146,084;959,078;8,16061;38,7;480,499;42,5;275,342;1887,85;970,131;11,0678
18.06.2026 18:24:50;561,32;10,7185;132,12;889,471;8,16061;38,7;466,982;42,5;271,815;1768,98;900,089;10,6013
18.06.2026 18:25:00;544,169;11,0105;157,689;916,398;8,16061;38,7;461,821;42,5;266,415;1753,33;927,626;11,2082
18.06.2026 18:25:10;553,596;10,6749;109,735;906,388;8,16061;38,7;461,161;42,5;278,151;1732,29;917,152;10,7514
18.06.2026 18:25:20;557,434;10,5988;115,828;908,392;8,16061;38,7;459,782;42,5;280,372;1679,12;919,357;10,9507
18.06.2026 18:25:30;534,326;9,91213;154,759;886,225;8,16061;38,7;455,956;42,5;293,513;1771,37;897,575;11,3272
18.06.2026 18:25:40;521,698;9,51886;166,656;984,814;8,16349;38,7;456,367;42,5;296,489;1681,16;996,331;11,5243
