RunNo	Step	AI-784.PV	AT-557.PV	AT-690.PV	LT-819.PV	TT-394.PV	TT-453.PV	TT-350.PV	AI-457.PV	AT-773.PV	TT-395.PV	FT-840.PV	TT-813.PV	FV-461.OP	LT-216.PV	HS-290.SP	FT-723.PV	AT-401.PV	FV-878.OP	PT-486.PV	LT-303.PV	AT-265.PV	FT-547.PV	TT-300.PV	FY-418.CV	FY-180.CV	LT-635.PV	ST-522.PV	PT-891.PV	LT-815.PV	PT-464.PV	FV-245.OP	ST-604.PV	FV-696.OP	fault_class
2	16	3.09921	45.2824	2.5576	1021.58	4.54491	16.0711	154.813	0.341074	2.74517	162.119	4.63126	29.8246	27.7	1916.81	10.4	48.483	469.065	75	128.551	355.88	3.01334	211.077	2355.43	269.485	5.75937	1.64707	738.295	57.6646	9.26979	206.166	44.6	6.91312	44.2	5
2	17	3.09921	220.481	2.61621	1004.38	4.62139	13.7246	148.396	0.341074	2.73951	166.468	4.68687	29.8873	27.7	1985.39	10.4	48.8752	454.59	75	128.426	357.152	3.0191	214.125	2381.79	283.384	5.75488	1.65651	738.334	56.3109	9.36053	171.328	44.6	6.82439	44.2	5
2	18	3.09921	141.194	2.71779	1040.41	4.54392	26.5101	143.158	0.341074	2.74368	169.717	4.58623	30.0467	27.7	2077.72	10.4	47.3432	445.539	75	124.994	347.118	2.97789	210.298	2355.65	282.335	5.71825	1.66367	728.574	55.4011	9.37883	174.604	44.6	7.25603	44.2	5
2	19	3.2387	129.426	2.6113	1063.22	4.39776	23.9001	131.833	-0.0929332	2.80317	174.612	4.74395	30.1436	27.7	1916.4	10.4	51.5629	446.254	75	119.711	346.644	3.02764	209.822	2328.84	279.751	5.83188	1.73417	726.023	57.2144	9.60506	169.612	44.6	6.90407	44.2	5
2	20	3.2387	83.3208	2.71497	1055.46	4.48044	18.8878	118.905	-0.0929332	2.71652	173.2	4.74907	31.8161	27.7	1950.53	10.4	52.3079	449.148	75	114.992	357.902	2.98883	211.933	2286.37	259.284	5.70543	1.72191	708.268	52.9508	9.16411	167.4	44.6	7.35763	44.2	5
2	21	3.2387	126.749	2.72442	1012.77	4.57615	24.6567	112.866	-0.0929332	2.68997	183.922	4.54367	32.5961	27.7	1965.45	10.4	55.1597	442.232	75	120.261	359.204	2.97914	207.575	2281.17	246.463	5.66887	1.86947	689.187	55.435	9.09079	173.122	44.6	6.41362	44.2	5
2	22	3.2387	-56.8418	2.60182	1023.98	4.46609	19.9435	116.862	-0.0929332	2.65673	161.751	4.46074	32.4465	27.7	2020.85	10.4	55.2744	437.296	75	121.231	367.89	2.91302	202.3	2318.1	260.052	5.56835	1.7285	697.429	56.308	9.07655	212.241	44.6	6.19367	44.2	5
2	23	3.2387	-138.15	2.37013	1004.48	4.47731	22.9448	137.448	-0.0929332	2.61201	168.868	4.43946	31.8443	27.7	1925.08	10.4	55.3833	441.412	75	124.958	379.749	2.95546	200.956	2315.43	249.029	5.56363	1.82794	690.309	57.8697	9.14924	247.585	44.6	5.49853	44.2	5
2	24	3.2387	-118.835	2.4571	997.049	4.48957	15.804	130.262	-0.0929332	2.64635	150.474	4.30022	30.4771	27.7	2105.81	10.4	53.6491	434.156	75	127.767	378.677	2.96215	199.242	2262.62	279.494	5.60893	1.71797	713.478	59.2923	9.25628	238.775	44.6	5.29304	44.2	5
2	25	3.2387	-156.029	2.31552	977.997	4.57832	14.3394	137.649	-0.0929332	2.68649	144.407	4.3286	29.8097	27.7	2133.6	10.4	54.9595	433.257	75	134.409	373.992	3.00993	195.958	2281.6	293.099	5.69835	1.72527	725.922	60.9661	9.67238	245.407	44.6	5.11429	44.2	5
2	26	3.2387	49.6702	2.36368	998.822	4.58701	4.49117	134.828	-0.0929332	2.65296	139.701	4.17774	29.7588	27.7	2143.84	10.4	53.1852	406.208	75	128.866	368.863	2.98305	198.886	2236.06	316.917	5.63485	1.73445	722.374	57.9099	9.55861	198.035	44.6	5.12904	44.2	5
2	27	3.2387	186.908	2.41963	1021.82	4.54622	1.24467	126.962	-0.0929332	2.68421	155.228	4.43489	31.8789	27.7	2234.86	10.4	66.3117	408.707	75	128.169	363.745	2.93561	201.034	2199.9	314.486	5.62268	1.69521	722.691	57.6516	9.6115	159.906	44.6	6.04981	44.2	5
2	28	3.25518	152.05	2.44489	1029.02	4.43994	3.19207	129.851	-0.117744	2.67685	155.059	4.47943	31.4397	27.7	2051.29	10.4	66.3635	403.645	75	131.576	360.35	2.99053	199.803	2132.57	304.159	5.66936	1.7966	708.009	59.0992	9.63219	149.418	44.6	5.97347	44.2	5
2	29	3.25518	-70.8376	2.26377	1041.13	4.47882	2.77765	133.841	-0.117744	2.69075	162.319	4.46441	31.7856	27.7	1962.49	10.4	64.5063	404.905	75	121.958	358.937	2.93963	196.851	2129.87	317.953	5.62631	1.80875	722.657	58.0156	9.04269	184.777	44.6	5.86598	44.2	5
2	30	3.25518	-26.9892	2.27058	1025.18	4.48776	13.3632	125.689	-0.117744	2.73093	167.829	4.61059	32.6322	27.7	1968.92	10.4	66.6337	401.092	75	133.368	372.246	2.95637	198.546	2090.26	310.024	5.68539	1.87235	711.435	55.5521	8.43723	186.437	44.6	6.11069	44.2	5
2	31	3.25518	-119.771	2.37659	1002.64	4.5521	10.8361	127.416	-0.117744	2.69735	166.924	4.34985	32.4836	27.7	2092.65	10.4	58.2758	421.443	75	148.38	361.774	2.88964	199.186	2100.34	277.868	5.58704	1.91156	698.809	56.7875	8.47472	189.665	44.6	6.58295	44.2	5
2	32	3.25518	-101.924	2.45893	1016.3	4.47711	-4.10764	127.581	-0.117744	2.679	156.16	4.40897	31.7228	27.7	2139.84	10.4	51.123	388.659	75	146.147	369.78	2.8524	203.386	2135.45	319.022	5.53074	1.97854	707.389	56.9098	8.73713	218.139	44.6	6.96271	44.2	5
2	33	3.25518	-159.006	2.62405	1034.96	4.38688	0.0584148	119.011	-0.117744	2.64828	147.854	4.45303	31.9628	27.7	2168.1	10.4	58.1747	404.479	75	138.996	370.69	2.86322	204.507	2164.44	296.517	5.51464	1.92521	701.139	57.6572	8.63968	203.888	44.6	6.8158	44.2	5
2	34	3.25518	-126.134	2.4547	1027.98	4.45952	-7.03126	123.038	-0.117744	2.65714	157.694	4.32042	32.2326	27.7	2152.58	10.4	62.0383	401.006	75	130.255	365.856	2.8452	201.906	2068.59	293.469	5.50475	1.85356	694.016	55.2468	8.99098	196.731	44.6	6.48147	44.2	5
2	35	3.25518	-142.459	2.53408	1026.48	4.53419	-0.780609	120.727	-0.117744	2.63044	145.622	4.3385	32.8968	27.7	2151.28	10.4	66.4329	419.311	75	133.951	359.526	2.86496	202.897	2065.64	275.87	5.49512	1.84352	695.417	57.1009	9.05025	206.265	44.6	7.60926	44.2	5
2	36	3.25518	-180.025	2.42779	981.597	4.51918	-6.66507	123.169	-0.117744	2.6523	166.004	4.45417	32.1276	27.7	2148.19	10.4	65.031	416.531	75	137.897	360.013	2.89631	199.66	2102.19	281.774	5.55168	2.03953	699.913	57.7567	8.71258	204.41	44.6	7.08016	44.2	5
2	37	3.13284	-278.942	2.39191	1020.11	4.53633	-12.402	137.364	0.198028	2.63984	175.589	4.3204	31.4523	27.7	2200.39	10.4	67.3181	406.359	75	140.08	372.22	2.81468	201.053	2135.79	300.735	5.45622	2.00028	707.494	59.9978	8.736	229.957	44.6	7.141	44.2	5
2	38	3.13284	-114.799	2.4481	968.156	4.61117	-15.2588	162.181	0.198028	2.67027	165.349	4.28629	31.4142	27.7	2208.67	10.4	68.7329	418.622	75	132.307	365.179	2.8643	200.457	2169.96	300.014	5.53372	1.95537	718.932	58.9129	8.94371	199.262	44.6	7.0446	44.2	5
2	39	3.13284	-32.2565	2.37131	977.785	4.56351	-7.4375	141.015	0.198028	2.67696	161.481	4.35305	31.4796	27.7	2246.72	10.4	64.9554	410.334	75	129.282	374.604	2.82532	199.13	2123.22	340.19	5.50299	1.97913	750.546	59.5452	9.15982	151.726	44.6	6.91117	44.2	5
2	40	3.13284	10.7344	2.33817	935.566	4.62197	-9.78213	148.215	0.198028	2.69757	168.187	4.42669	31.5148	27.7	2140.05	10.4	66.6601	405.36	75	136.782	360.922	2.83991	203.523	2154.93	316.987	5.53491	1.98345	722.507	58.1228	9.4723	167.027	44.6	7.66895	44.2	5
2	41	3.13284	6.13932	2.30795	932.374	4.62221	-15.9076	139.622	0.198028	2.67218	166.584	4.49446	31.5913	27.7	2082.44	10.4	66.6757	418.309	75	122.292	340.864	2.83733	201.767	2111.02	314.63	5.51169	2.11742	732.125	59.5915	9.10776	142.888	44.6	7.59421	44.2	5
2	42	3.13284	-13.7159	2.27666	964.3	4.57434	-11.8058	136.443	0.198028	2.72858	166.763	4.86676	30.8223	27.7	2081.05	10.4	73.5754	411.678	75	128.806	358.799	2.78396	197.967	2120.03	308.633	5.51576	2.0848	719.075	58.3384	8.83463	185.729	44.6	6.87953	44.2	5
2	43	3.13284	-40.3661	2.28892	973.524	4.58931	-12.1351	133.879	0.198028	2.72472	155.912	4.49451	32.3875	27.7	2051.55	10.4	67.524	408.726	75	125.383	362.872	2.79857	203.016	2141.6	312.193	5.52255	1.96719	720.424	54.3955	8.86095	175.087	44.6	6.99586	44.2	5
2	44	3.13284	2.96419	2.28788	941.355	4.71419	-0.709615	141.511	0.198028	2.74945	175.029	4.57531	33.1478	27.7	2082.11	10.4	62.2489	421.367	75	116.51	366.487	2.87444	203.228	2132.24	295.566	5.6219	1.95453	716.089	52.7794	8.73389	162.125	44.6	7.49121	44.2	5
2	45	3.13284	-248.721	2.40295	976.883	4.65849	7.53118	122.287	0.198028	2.79828	181.151	4.55001	33.0913	27.7	2106.83	10.4	64.0621	409.608	75	124.417	360.805	2.84919	206.594	2152.29	307.779	5.64662	2.06775	717.043	52.178	8.85693	245.868	44.6	7.75229	44.2	5
2	46	3.20913	-349.693	2.40071	971.799	4.72177	13.4583	113.744	-0.0302967	2.77212	194.82	4.58317	31.647	27.7	2013.19	10.4	60.9767	405.3	75	119.924	361.898	2.84504	212.972	2128.03	294.068	5.61792	1.93696	698.856	54.297	8.81625	267.897	44.6	7.80029	44.2	5
2	47	3.20913	-267.919	2.40159	1033.34	4.54743	18.4778	108.364	-0.0302967	2.7494	198.116	4.44241	31.5299	27.7	2218.27	10.4	62.8158	414.869	75	126.996	364.83	2.85978	206.451	2143.83	271.876	5.6099	1.93236	687.122	55.3314	8.79802	277.521	44.6	6.90439	44.2	5
2	48	3.20913	-129.777	2.25134	1036.95	4.45043	1.96121	127.663	-0.0302967	2.80173	176.345	4.51062	31.3584	27.7	2314.28	10.4	60.5919	436.866	75	118.817	369.135	2.86906	206.255	2155.88	258.991	5.66811	1.81685	696.019	54.1972	9.32352	205.74	44.6	5.89656	44.2	5
2	49	3.20913	16.3048	2.46503	1006.71	4.57791	23.9751	101.377	-0.0302967	2.77864	161.311	4.31568	31.3236	27.7	2302.64	10.4	57.0384	440.405	75	99.5569	378.602	2.90928	203.509	2167.02	267.641	5.68373	1.68638	709.306	55.7695	9.53462	205.496	44.6	6.17767	44.2	5
2	50	3.20913	-42.6883	2.42326	1011.94	4.42729	29.5875	106.52	-0.0302967	2.80447	184.443	4.19532	30.5689	27.7	2160.37	10.4	69.937	430.617	75	96.0316	370.915	2.96721	202.233	2222.1	247.091	5.77559	1.81437	676.46	57.3697	9.54204	197.619	44.6	5.9362	44.2	5
2	51	3.20913	63.2417	2.39383	992.59	4.46353	26.6829	125.173	-0.0302967	2.67738	163.286	4.25799	30.1571	27.7	2086.47	10.4	71.0395	426.89	75	97.2874	371.573	2.95462	204.805	2237.72	259.07	5.63301	1.73	685.542	54.5556	9.06785	203.797	44.6	6.68924	44.2	5
2	52	3.20913	40.9437	2.63723	1024.91	4.54902	35.0766	125.998	-0.0302967	2.67851	168.717	4.39691	30.5124	27.7	2064.03	10.4	74.2644	424.416	75	101.548	382.15	2.97625	206.888	2200.27	279.565	5.65257	1.88634	704.601	58.0475	9.25374	204.001	44.6	6.30515	44.2	5
2	53	3.20913	39.9559	2.66135	1044.24	4.50773	27.4175	107.451	-0.0302967	2.72554	155.764	4.12552	29.3662	27.7	2061.11	10.4	66.0868	421.013	75	111.195	379.113	2.90394	206.711	2179.07	280.605	5.63198	1.70936	700.645	59.6552	9.31509	196.407	44.6	6.10096	44.2	5
2	54	3.20913	90.2108	2.53476	1028.8	4.48992	14.6938	97.8595	-0.0302967	2.69543	159.893	4.17821	29.681	27.7	2017.24	10.4	63.9417	414.015	75	112.539	376.434	2.96133	208.371	2160.93	267.779	5.65691	1.68414	681.619	60.3412	9.03439	198.074	44.6	5.76859	44.2	5
2	55	3.24263	179.715	2.8019	1024.61	4.59025	14.9748	83.9875	-0.516426	2.69982	169.096	4.27071	29.6826	27.7	1968.57	10.4	58.4856	430.424	75	119.263	372.148	3.01681	206.923	2121.99	234.934	5.71698	1.61478	666.017	60.0536	8.75816	170.229	44.6	5.99037	44.2	5
2	56	3.24263	231.757	2.47416	1057.72	4.50164	25.0244	85.297	-0.516426	2.73118	176.731	4.34576	30.2883	27.7	2004.24	10.4	59.1853	444.924	75	116.535	378.011	3.07031	204.102	2162.46	218.451	5.80036	1.55934	663.319	59.8885	8.81566	152.935	44.6	5.72867	44.2	5
2	57	3.24263	116.829	2.63262	1083.6	4.53479	21.0951	86.0242	-0.516426	2.6326	178.729	4.16994	31.2696	27.7	1927.34	10.4	55.3765	428.51	75	104.771	390.467	3.03699	215.474	2218.57	220.639	5.67194	1.69203	648.8	58.4047	8.55652	170.14	44.6	6.8184	44.2	5
2	58	3.24263	90.105	2.55854	1069.19	4.51633	30.9828	85.8818	-0.516426	2.6937	168.196	3.98657	30.8387	27.7	2008.83	10.4	53.6503	437.485	75	107.482	394.751	3.01646	207.702	2247.78	218.133	5.70992	1.7374	655.858	59.1132	8.51001	180.459	44.6	6.62817	44.2	5
2	59	3.24263	-40.4726	2.68676	1039.59	4.53679	31.2123	90.4048	-0.516426	2.67637	163.491	3.92007	32.3222	27.7	1965.85	10.4	56.2569	422.835	75	110.56	394.25	2.97512	211.466	2221.68	236.028	5.65626	1.75669	659.001	55.6239	8.61893	210.066	44.6	6.60956	44.2	5
2	60	3.24263	-108.897	2.72571	1023.26	4.56751	34.9696	95.6196	-0.516426	2.71291	165.676	3.88403	31.9489	27.7	2001.54	10.4	52.1001	448.048	75	107.052	373.929	2.95686	213.299	2260.45	215.915	5.66713	1.79395	662.87	55.6216	8.95945	243.513	71.1	6.9499	44.2	5
2	61	3.24263	-176.019	2.67784	987.847	4.54513	33.4486	102.333	-0.516426	2.6785	158.927	3.77848	32.3483	27.7	2077.42	10.4	50.7276	437.424	75	99.9406	385.219	2.9675	214.808	2212.34	245.032	5.65062	1.71234	682.284	55.5106	8.87269	241.379	71.1	6.34174	44.2	5
2	62	3.24263	-160.752	2.70581	1022.81	4.53001	41.6946	102.072	-0.516426	2.69315	146.723	3.74017	30.761	27.7	2169.73	10.4	53.1448	437.847	75	88.0335	378.11	2.99722	216.064	2253.66	230.432	5.68917	1.54434	669.878	60.025	9.22056	259.554	71.1	6.4561	44.2	5
2	63	3.24263	-164.032	2.78132	1032.96	4.50356	38.5077	92.9416	-0.516426	2.70493	150.11	3.7327	31.0922	27.7	2174.47	10.4	58.6306	451.274	75	97.5534	369.175	3.0342	214.334	2246.76	217.488	5.74106	1.5516	668.631	58.4176	9.32618	247.37	71.1	6.47162	44.2	5
2	64	2.91494	-6.55856	2.81947	1001.79	4.58876	27.7845	115.877	0.186483	2.71974	152.734	3.89862	31.5127	27.7	2154.98	10.4	55.9806	448.564	75	91.0203	368.595	3.04762	216.341	2283.52	221.162	5.76468	1.60371	671.065	56.824	9.56679	244.13	71.1	6.62512	44.2	5
2	65	2.91494	-0.720398	2.76326	989.105	4.57272	34.9755	116.531	0.186483	2.69677	169.539	3.95643	31.7139	27.7	2133.41	10.4	62.4083	458.114	75	80.7197	375.3	3.07004	212.952	2295.1	233.844	5.76714	1.51447	691.876	55.6385	9.41696	240.468	71.1	6.14635	44.2	5
2	66	2.91494	-34.4629	2.73606	987.849	4.65629	42.2281	117.304	0.186483	2.70987	164.784	3.95442	32.178	27.7	2078.44	10.4	64.0451	459.033	75	88.5651	377.662	3.02778	216.173	2306.39	231.652	5.73603	1.52113	690.698	56.9808	9.54421	253.595	71.1	6.07194	44.2	5
2	67	2.91494	-91.5188	2.70598	974.297	4.55472	35.1228	121.703	0.186483	2.65894	191.944	3.91484	32.0788	27.7	2107.43	10.4	66.3858	465.936	75	100.404	360.758	3.08055	217.215	2311.89	223.959	5.73406	1.50049	690.11	56.2513	9.31243	260.942	71.1	6.59599	44.2	5
2	68	2.91494	-88.6361	2.77382	995.209	4.61593	20.802	111.212	0.186483	2.67589	178.526	4.09914	31.961	27.7	2091.64	10.4	65.5736	455.481	75	97.266	363.226	3.11713	220.349	2337.8	250.498	5.79034	1.51335	706.366	58.8927	9.54524	283.441	71.1	6.84923	44.2	5
2	69	2.91494	-168.416	2.91241	988.003	4.66488	24.9119	110.003	0.186483	2.7546	181.103	4.10726	31.8847	27.7	2147.53	10.4	59.1736	462.263	75	102.234	360.795	3.07113	221.277	2354.09	231.105	5.82433	1.52582	693.643	55.0834	9.49105	286.158	71.1	6.39184	44.2	5
2	70	2.91494	-117.828	2.89494	1004.18	4.68722	23.2072	94.7414	0.186483	2.71651	191.407	4.12897	32.8251	27.7	2103.62	10.4	59.3328	466.852	75	107.019	357.135	3.08879	224.165	2305.61	209.378	5.80885	1.39555	675.677	54.815	9.6901	251.991	71.1	6.83776	44.2	5
2	71	2.91494	-117.712	2.68325	936.626	4.71308	12.7623	91.9753	0.186483	2.73141	198.268	4.20646	32.7788	27.7	2231.76	10.4	63.6777	481.224	75	114.702	364.605	3.15133	221.972	2341.22	184.831	5.88071	1.46158	666.419	53.1897	9.90393	273.313	71.1	7.33461	44.2	5
2	72	2.91494	-244.84	2.84262	962.353	4.79871	7.07114	112.108	0.186483	2.74104	194.587	4.11188	31.6428	32.3	2142.96	10.4	61.9667	494.416	69.5	108.189	371.136	3.10794	222.877	2385.43	172.017	5.84824	1.55682	666.472	53.9293	9.7364	263.94	71.1	7.37396	44.2	5
2	73	3.00325	-144.992	2.85831	950.368	4.63561	18.8114	119.399	-0.33612	2.8017	203.9	3.92306	32.9153	32.3	2122.56	10.4	61.5411	488.654	69.5	105.955	377.603	3.09047	224.324	2419.87	202.616	5.89356	1.55093	691.525	52.7597	9.86688	261.518	71.1	7.48533	44.2	5
2	74	3.00325	-102.079	2.73709	937.422	4.63218	9.74982	100.087	-0.33612	2.79183	191.156	3.84093	31.1196	32.3	2206.43	10.4	69.4799	478.19	69.5	96.0879	369.156	3.05582	224.965	2472.64	213.48	5.84692	1.53714	691.637	52.5441	9.45462	227.677	71.1	8.05308	78.7	5
2	75	3.00325	-132.101	2.91345	911.982	4.71102	18.4998	96.635	-0.33612	3.01505	182.99	3.85863	31.4937	32.3	2175.24	10.4	66.7182	493.047	69.5	100.318	365.005	3.04665	223.153	2480.33	177.061	6.06075	1.58761	669.191	51.6724	9.69309	251.98	71.1	8.91197	78.7	5
2	76	3.00325	-62.4172	2.94693	930.394	4.7165	21.4583	101.501	-0.33612	2.98366	189.19	4.06874	31.9827	32.3	2087.76	10.4	62.3201	477.919	69.5	95.6137	360.55	3.00187	228.451	2431.74	198.451	5.98233	1.71474	674.998	52.4702	9.71575	228.163	71.1	8.20025	78.7	5
2	77	3.00325	-106.063	2.98931	958.081	4.58721	21.1136	92.0157	-0.33612	2.99509	214.095	4.08532	32.4632	32.3	2160.59	10.4	69.3942	493.794	69.5	109.008	375.904	2.94192	226.309	2463.44	174.052	5.93289	1.6054	668.628	51.3984	9.61501	248.698	71.1	9.71157	78.7	5
2	78	3.00325	-145.892	2.87895	954.105	4.76284	12.2104	113.397	-0.33612	2.94687	203.828	3.8884	31.9195	32.3	2096.26	10.4	67.5774	489.058	69.5	106.832	384.302	3.00531	223.848	2476.56	177.705	5.95494	1.64186	665.228	52.7317	9.88393	252.852	71.1	8.95569	78.7	5
2	79	3.00325	-151.374	2.77244	963.139	4.66334	14.0736	134.705	-0.33612	2.97647	213.358	3.86578	33.0114	32.3	2124.39	10.4	64.6139	493.77	69.5	106.05	373.274	2.93809	222.129	2446.38	193.202	5.91424	1.54154	687.419	53.2175	9.54427	256.853	71.1	8.28291	78.7	5
2	80	3.00325	-171.664	2.74798	950.878	4.63498	13.8894	132.132	-0.33612	2.99404	215.893	3.83342	32.3788	32.3	2120.92	10.4	69.0836	503.884	69.5	117.646	383.177	3.02585	220.974	2496.02	212.073	6.01789	1.57726	716.124	52.1448	9.8315	246.496	71.1	8.05693	78.7	5
2	81	3.00325	-278.482	2.90836	917.325	4.65078	19.9987	122.288	-0.33612	2.988	221.401	3.89838	32.5468	32.3	2143.08	10.4	63.257	502.024	69.5	109.69	364.519	3.04402	228.533	2484.98	198.919	6.03394	1.57498	701.229	52.6319	9.7783	273.748	71.1	9.41812	78.7	5
2	82	3.05561	-109.697	3.0963	969.763	4.54977	15.5314	109.703	-0.396738	2.97421	226.914	4.06681	31.6195	32.3	2164.84	10.4	65.9134	479.583	69.5	107.733	347.945	3.03872	229.288	2535.49	209.754	6.01836	1.71957	688.901	53.4236	9.91778	261.72	71.1	9.86562	78.7	5
2	83	3.05561	-177.191	3.14431	979.139	4.56864	17.2784	82.748	-0.396738	2.98939	211.833	4.27184	31.0074	32.3	2185.23	10.4	68.1091	483.822	69.5	102.547	350.492	2.99699	231.26	2529.22	198.416	5.98729	1.59731	682.408	53.5062	9.95913	246.617	71.1	10.1072	78.7	5
2	84	3.05561	-64.1199	3.13809	954.861	4.59164	23.7062	96.6597	-0.396738	2.98016	222.249	4.2132	32.0432	32.3	2157.01	10.4	66.3001	503.726	69.5	99.2914	366.88	2.97586	230.825	2482.31	163.733	5.95293	1.7319	667.318	53.2966	10.2634	235.15	71.1	10.0631	78.7	5
2	85	3.05561	-28.8363	3.17561	938.492	4.56151	29.7487	104.266	-0.396738	2.96012	219.881	4.0675	30.5766	32.3	2179.07	10.4	64.3467	511.407	69.5	101.761	363.411	2.95172	227.598	2446.82	147.269	5.91073	1.82237	659.664	54.704	10.1127	220.729	71.1	10.3374	78.7	5
2	86	3.05561	-62.1854	3.11587	945.637	4.65168	26.1199	118.772	-0.396738	2.89009	233.343	3.99834	31.2822	32.3	2072.45	10.4	70.6924	517.595	69.5	96.8905	377.045	2.94122	233.303	2526.9	159.108	5.83415	1.69148	676.483	53.1121	9.89108	220.975	71.1	9.90594	78.7	5
2	87	3.05561	2.18737	3.18978	977.306	4.49868	36.1486	119.432	-0.396738	2.92077	233.945	3.83527	30.774	32.3	2062.35	10.4	68.9438	507.351	69.5	94.1476	377.829	2.94124	225.253	2580.9	176.355	5.86192	1.63374	684.008	58.5382	9.65129	222.927	71.1	9.51996	78.7	5
2	88	3.05561	-18.5253	3.16023	1017.29	4.59015	38.3188	123.33	-0.396738	2.91314	225.022	3.79882	29.986	32.3	2125.1	10.4	66.7105	512.858	69.5	102.465	366.298	2.95201	228.991	2590.47	171.754	5.85819	1.61913	684.92	58.3991	9.72704	216.739	71.1	9.26358	78.7	5
2	89	3.05561	74.3201	3.23228	1042.46	4.46344	31.2973	85.2104	-0.396738	2.88358	216.557	3.99399	30.0867	32.3	2000.82	10.4	63.3733	498.984	69.5	106.036	371.802	3.00058	228.902	2568.48	197.443	5.88434	1.65986	696.967	58.1493	10.0537	204.776	71.1	9.72804	78.7	5
2	90	3.05561	151.248	3.15523	1080.45	4.34198	38.0704	99.8128	-0.396738	2.91248	234.225	4.08616	30.1917	32.3	2080.16	10.4	59.1208	505.784	69.5	105.452	365.741	3.01224	225.595	2610.98	156.95	5.9269	1.6798	662.644	59.6083	9.85072	197.255	71.1	9.18047	78.7	5
2	91	3.15718	144.75	3.07123	1088.13	4.38092	28.9769	113.53	-0.0336275	2.88912	235.552	4.02104	29.0957	32.3	2023.16	10.4	65.5474	507.088	69.5	107.758	362.795	2.99994	220.624	2549.01	159.607	5.89102	1.55352	667.903	59.0452	9.88978	179.855	71.1	8.18802	78.7	5
2	92	3.15718	170.222	3.15632	1009.61	4.5487	35.7799	113.56	-0.0336275	2.89602	227.883	4.17509	30.2833	32.3	1943.19	10.4	55.7528	503.899	69.5	98.604	379.777	3.01319	225.484	2543.24	187.446	5.90864	1.52823	691.285	59.0136	9.94361	176.677	71.1	9.18184	78.7	5
2	93	3.15718	246.917	3.26315	1030.88	4.50374	26.672	106.598	-0.0336275	2.87514	205.892	3.85499	30.03	32.3	1905.8	10.4	62.7672	496.317	69.5	103.465	372.718	3.0341	222.737	2542.83	193.316	5.90483	1.60611	690.177	60.2961	9.45472	145.018	71.1	8.84943	78.7	5
2	94	3.15718	153.149	3.05972	1004.19	4.57481	28.1623	127.763	-0.0336275	2.85513	198.349	3.91738	30.6655	32.3	1859.99	10.4	58.3061	486.444	69.5	111.985	364.07	3.03025	222.74	2574.44	205.352	5.88546	1.57862	692.044	58.7498	9.34365	163.977	71.1	8.845	78.7	5
2	95	3.15718	185.926	2.95053	984.426	4.58474	20.7092	122.895	-0.0336275	2.79406	182.477	4.04235	30.9892	32.3	1873.37	10.4	56.7111	500.748	69.5	113.945	363.31	2.99104	220.477	2532.14	202.597	5.78234	1.72588	702.918	56.8779	9.46285	207.291	71.1	8.10189	78.7	5
2	96	3.15718	-3.12661	2.94732	978.921	4.57892	24.6121	139.63	-0.0336275	2.87659	160.177	4.21247	32.0091	32.3	1882.27	10.4	54.6266	497.617	69.5	119.07	365.716	2.99393	219.778	2466.98	209.738	5.87008	1.63708	706.774	58.8435	9.32467	228.149	71.1	8.11891	78.7	5
2	97	3.15718	-27.0644	2.91917	999.549	4.52035	9.61677	156.148	-0.0336275	2.86694	167.852	3.9729	30.0859	32.3	1948.78	10.4	51.8341	480.157	69.5	130.94	363.053	3.01356	222.347	2512.46	245.464	5.87536	1.58217	726.324	59.8343	9.34521	211.454	71.1	7.88502	78.7	5
2	98	3.15718	-94.1707	2.84231	967.885	4.6289	12.7646	148.134	-0.0336275	2.91663	189.056	4.16719	29.4091	32.3	2056.52	10.4	50.9735	482.437	69.5	121.993	352.444	3.02074	218.499	2478.84	254.002	5.93767	1.5069	737.716	61.5777	9.08069	231.603	71.1	8.26245	78.7	5
2	99	3.15718	113.676	2.71861	984.199	4.59002	8.62926	167.492	-0.0336275	2.95226	175.01	4.14138	29.5039	32.3	2044.95	10.4	51.7756	485.494	69.5	124.594	352.192	3.02976	211.348	2464.76	245.718	5.98261	1.58685	730.67	59.1114	9.71621	166.519	71.1	7.69056	78.7	5
2	100	2.92983	154.747	2.63926	1012.08	4.56203	5.69297	161.589	0.0581213	2.88081	181.938	4.37933	29.7234	32.3	2138.82	10.4	50.3625	479.913	69.5	122.551	348.162	2.98955	211.914	2427.6	258.573	5.87133	1.68242	737.914	57.7103	9.61899	148.749	71.1	8.41182	78.7	5
2	101	2.92983	162.651	2.82788	1008.07	4.65862	4.89539	139.158	0.0581213	2.87926	194.523	4.56033	29.3278	32.3	1944.12	10.4	60.0173	470.023	69.5	118.142	350.539	3.02838	219.549	2452.27	273.594	5.90428	1.69023	743.015	60.6836	9.66311	155.594	71.1	8.76581	78.7	5
2	102	2.92983	137.806	2.89586	1006.19	4.67847	3.07949	156.052	0.0581213	2.96127	201.971	4.50688	32.1679	32.3	1885.29	10.4	63.5884	458.168	69.5	109.166	342.628	2.90756	222.63	2425.36	257.614	5.8696	1.78558	715.61	56.5927	8.94741	147.158	71.1	9.17901	78.7	5
